transportation_id,depart_id,dest_id,depart_nm,dest_nm,depart_time,destination_time,grade,fare,duration,trans_cate
trans_train_02742,C01,C05,서울,대구,7:04:00,10:33:00,일반열차,21100,210,train
trans_train_02743,C01,C09,서울,밀양,7:04:00,11:07:00,일반열차,24700,243,train
trans_train_02744,C01,C10,서울,부산,6:20:00,11:04:00,일반열차,28600,284,train
trans_train_02745,C02,C03,수원,천안,6:50:00,7:20:00,일반열차,30000,30,train
trans_train_02746,C01,C05,서울,대구,7:13:00,11:10:00,일반열차,21100,238,train
trans_train_02747,C01,C09,서울,밀양,7:13:00,11:51:00,일반열차,24700,278,train
trans_train_02748,C02,C10,수원,부산,6:50:00,11:04:00,일반열차,30000,254,train
trans_train_02749,C01,C04,서울,대전,10:45:00,11:54:00,KTX,23700,69,train
trans_train_02750,C01,C05,서울,대구,7:56:00,12:02:00,일반열차,21100,246,train
trans_train_02751,C01,C09,서울,밀양,7:56:00,12:49:00,일반열차,24700,293,train
trans_train_02752,C03,C10,천안,부산,7:20:00,11:04:00,일반열차,30000,224,train
trans_train_02753,C01,C05,서울,대구,8:53:00,12:22:00,일반열차,21100,210,train
trans_train_02754,C01,C09,서울,밀양,8:53:00,12:56:00,일반열차,24700,243,train
trans_train_02755,C04,C10,대전,부산,8:05:00,11:04:00,일반열차,30000,179,train
trans_train_02756,C01,C09,서울,밀양,9:15:00,13:19:00,일반열차,24700,244,train
trans_train_02757,C05,C10,대구,부산,9:51:00,11:04:00,일반열차,30000,73,train
trans_train_02758,C09,C10,밀양,부산,10:25:00,11:04:00,일반열차,30000,39,train
trans_train_02759,C01,C02,서울,수원,6:38:00,7:13:00,일반열차,2600,35,train
trans_train_02760,C01,C03,서울,천안,6:38:00,7:50:00,일반열차,6100,72,train
trans_train_02761,C01,C04,서울,대전,12:41:00,13:39:00,KTX,23700,58,train
trans_train_02762,C01,C05,서울,대구,9:15:00,12:45:00,일반열차,21100,210,train
trans_train_02763,C01,C08,서울,경산,6:38:00,10:50:00,일반열차,21900,252,train
trans_train_02764,C01,C09,서울,밀양,9:56:00,14:56:00,일반열차,24700,301,train
trans_train_02765,C01,C10,서울,부산,6:38:00,12:08:00,일반열차,28600,330,train
trans_train_02766,C02,C03,수원,천안,7:13:00,7:50:00,일반열차,30000,37,train
trans_train_02767,C01,C05,서울,대구,9:56:00,14:10:00,일반열차,21100,254,train
trans_train_02768,C02,C08,수원,경산,7:13:00,10:50:00,일반열차,19300,217,train
trans_train_02769,C01,C09,서울,밀양,11:04:00,15:04:00,일반열차,24700,240,train
trans_train_02770,C02,C10,수원,부산,7:13:00,12:08:00,일반열차,30000,295,train
trans_train_02771,C01,C04,서울,대전,14:35:00,15:39:00,KTX,23700,64,train
trans_train_02772,C01,C05,서울,대구,11:04:00,14:30:00,일반열차,21100,207,train
trans_train_02773,C03,C08,천안,경산,7:50:00,10:50:00,일반열차,15700,180,train
trans_train_02774,C01,C09,서울,밀양,11:23:00,16:31:00,일반열차,24700,308,train
trans_train_02775,C03,C10,천안,부산,7:50:00,12:08:00,일반열차,30000,258,train
trans_train_02776,C01,C05,서울,대구,11:23:00,15:46:00,일반열차,21100,264,train
trans_train_02777,C04,C08,대전,경산,8:39:00,10:50:00,일반열차,11200,131,train
trans_train_02778,C01,C09,서울,밀양,11:43:00,15:49:00,일반열차,24700,247,train
trans_train_02779,C04,C10,대전,부산,8:39:00,12:08:00,일반열차,30000,209,train
trans_train_02780,C05,C08,대구,경산,10:39:00,10:50:00,일반열차,30000,11,train
trans_train_02781,C01,C09,서울,밀양,12:53:00,16:48:00,일반열차,24700,235,train
trans_train_02782,C05,C10,대구,부산,10:39:00,12:08:00,일반열차,30000,89,train
trans_train_02783,C01,C09,서울,밀양,13:06:00,18:03:00,일반열차,24700,298,train
trans_train_02784,C08,C10,경산,부산,10:50:00,12:08:00,일반열차,30000,78,train
trans_train_02785,C09,C10,밀양,부산,11:23:00,12:08:00,일반열차,30000,45,train
trans_train_02786,C01,C02,서울,수원,7:04:00,7:34:00,일반열차,2600,31,train
trans_train_02787,C01,C03,서울,천안,7:04:00,8:06:00,일반열차,6100,63,train
trans_train_02788,C01,C04,서울,대전,15:11:00,16:15:00,KTX,23700,64,train
trans_train_02789,C01,C05,서울,대구,11:43:00,15:18:00,일반열차,21100,215,train
trans_train_02790,C01,C08,서울,경산,7:04:00,10:42:00,일반열차,21900,219,train
trans_train_02791,C01,C09,서울,밀양,13:55:00,17:58:00,일반열차,24700,243,train
trans_train_02792,C02,C03,수원,천안,7:34:00,8:06:00,일반열차,30000,32,train
trans_train_02793,C01,C05,서울,대구,12:53:00,16:16:00,일반열차,21100,204,train
trans_train_02794,C02,C08,수원,경산,7:34:00,10:42:00,일반열차,19300,188,train
trans_train_02795,C01,C09,서울,밀양,14:06:00,18:50:00,일반열차,24700,285,train
trans_train_02796,C01,C04,서울,대전,16:20:00,17:24:00,KTX,23700,64,train
trans_train_02797,C01,C05,서울,대구,13:06:00,17:14:00,일반열차,21100,248,train
trans_train_02798,C03,C08,천안,경산,8:06:00,10:42:00,일반열차,15700,156,train
trans_train_02799,C01,C09,서울,밀양,14:51:00,19:25:00,일반열차,24700,275,train
trans_train_03239,C01,C05,서울,대구,13:55:00,17:24:00,일반열차,21100,209,train
trans_train_02801,C04,C08,대전,경산,8:51:00,10:42:00,일반열차,11200,111,train
trans_train_03267,C01,C09,서울,밀양,16:11:00,20:57:00,일반열차,24700,287,train
trans_train_02803,C05,C08,대구,경산,10:33:00,10:42:00,일반열차,30000,9,train
trans_train_02804,C01,C09,서울,밀양,17:31:00,22:20:00,일반열차,24700,290,train
trans_train_02805,C01,C09,서울,밀양,18:11:00,22:47:00,일반열차,24700,276,train
trans_train_03310,C01,C02,서울,수원,7:13:00,7:45:00,일반열차,2600,32,train
trans_train_02807,C01,C03,서울,천안,7:13:00,8:22:00,일반열차,6100,70,train
trans_train_03354,C01,C04,서울,대전,17:35:00,18:39:00,KTX,23700,64,train
trans_train_02809,C01,C05,서울,대구,14:06:00,18:04:00,일반열차,21100,238,train
trans_train_02810,C01,C08,서울,경산,7:13:00,11:21:00,일반열차,21900,248,train
trans_train_01896,C01,C09,서울,밀양,19:10:00,23:11:00,일반열차,24700,241,train
trans_train_02812,C01,C10,서울,부산,7:13:00,12:36:00,일반열차,28600,323,train
trans_train_03385,C02,C03,수원,천안,7:45:00,8:22:00,일반열차,30000,38,train
trans_train_02814,C01,C04,서울,대전,20:40:00,21:49:00,KTX,23700,69,train
trans_train_02815,C01,C05,서울,대구,14:51:00,18:42:00,일반열차,21100,232,train
trans_train_03426,C02,C08,수원,경산,7:45:00,11:21:00,일반열차,19300,216,train
trans_train_02817,C01,C09,서울,밀양,20:23:00,0:20:00,일반열차,24700,238,train
trans_train_03454,C02,C10,수원,부산,7:45:00,12:36:00,일반열차,30000,291,train
trans_train_02819,C01,C04,서울,대전,22:20:00,23:24:00,KTX,23700,64,train
trans_train_02820,C01,C05,서울,대구,15:55:00,19:18:00,일반열차,21100,204,train
trans_train_01902,C03,C08,천안,경산,8:22:00,11:21:00,일반열차,15700,179,train
trans_train_02822,C10,C09,부산,밀양,4:39:00,5:19:00,KTX,12000,40,train
trans_train_00018,C03,C10,천안,부산,8:22:00,12:36:00,일반열차,30000,254,train
trans_train_02824,C01,C05,서울,대구,16:11:00,20:13:00,일반열차,21100,242,train
trans_train_02825,C04,C08,대전,경산,9:14:00,11:21:00,일반열차,11200,127,train
trans_train_00189,C10,C09,부산,밀양,6:16:00,6:56:00,KTX,12000,40,train
trans_train_02827,C04,C10,대전,부산,9:14:00,12:36:00,일반열차,30000,202,train
trans_train_00246,C05,C08,대구,경산,11:10:00,11:21:00,일반열차,30000,11,train
trans_train_02829,C10,C09,부산,밀양,8:07:00,8:47:00,KTX,12000,40,train
trans_train_02830,C05,C10,대구,부산,11:10:00,12:36:00,일반열차,30000,86,train
trans_train_01909,C10,C09,부산,밀양,10:06:00,10:46:00,KTX,12000,40,train
trans_train_02832,C08,C10,경산,부산,11:21:00,12:36:00,일반열차,30000,75,train
trans_train_00358,C09,C10,밀양,부산,11:51:00,12:36:00,일반열차,30000,45,train
trans_train_02834,C01,C02,서울,수원,7:56:00,8:34:00,일반열차,2600,38,train
trans_train_02835,C01,C03,서울,천안,7:56:00,9:08:00,일반열차,6100,72,train
trans_train_00562,C01,C04,서울,대전,6:12:00,7:21:00,KTX,23700,69,train
trans_train_02837,C01,C05,서울,대구,17:31:00,21:40:00,일반열차,21100,249,train
trans_train_00644,C01,C08,서울,경산,7:56:00,12:12:00,일반열차,21900,257,train
trans_train_02839,C10,C09,부산,밀양,13:29:00,14:09:00,KTX,12000,40,train
trans_train_02840,C01,C10,서울,부산,7:56:00,13:36:00,일반열차,28600,340,train
trans_train_02841,C02,C03,수원,천안,8:34:00,9:08:00,일반열차,30000,34,train
trans_train_02842,C01,C04,서울,대전,6:56:00,8:03:00,KTX,23700,67,train
trans_train_01810,C01,C05,서울,대구,18:11:00,22:07:00,일반열차,21100,236,train
trans_train_01918,C02,C08,수원,경산,8:34:00,12:12:00,일반열차,19300,219,train
trans_train_02845,C10,C09,부산,밀양,15:27:00,16:07:00,KTX,12000,40,train
trans_train_00709,C02,C10,수원,부산,8:34:00,13:36:00,일반열차,30000,302,train
trans_train_02847,C01,C04,서울,대전,9:36:00,10:46:00,KTX,23700,70,train
trans_train_02848,C01,C05,서울,대구,19:10:00,22:39:00,일반열차,21100,210,train
trans_train_01820,C03,C08,천안,경산,9:08:00,12:12:00,일반열차,15700,185,train
trans_train_02844,C10,C09,부산,밀양,18:42:00,19:22:00,KTX,12000,41,train
trans_train_02851,C03,C10,천안,부산,9:08:00,13:36:00,일반열차,30000,268,train
trans_train_00785,C01,C05,서울,대구,20:23:00,23:49:00,일반열차,21100,206,train
trans_train_02853,C04,C08,대전,경산,10:03:00,12:12:00,일반열차,11200,130,train
trans_train_01829,C10,C09,부산,밀양,19:13:00,19:53:00,KTX,12000,41,train
trans_train_02872,C04,C10,대전,부산,10:03:00,13:36:00,일반열차,30000,213,train
trans_train_02856,C05,C08,대구,경산,12:02:00,12:12:00,일반열차,30000,11,train
trans_train_00830,C10,C09,부산,밀양,20:38:00,21:18:00,KTX,12000,40,train
trans_train_02858,C05,C10,대구,부산,12:02:00,13:36:00,일반열차,30000,94,train
trans_train_02893,C10,C09,부산,밀양,5:10:00,5:58:00,일반열차,7000,49,train
trans_train_02860,C08,C10,경산,부산,12:12:00,13:36:00,일반열차,30000,84,train
trans_train_02846,C09,C10,밀양,부산,12:49:00,13:36:00,일반열차,30000,47,train
trans_train_02862,C01,C02,서울,수원,8:53:00,9:23:00,일반열차,2600,31,train
trans_train_02863,C01,C03,서울,천안,8:53:00,9:55:00,일반열차,6100,63,train
trans_train_02873,C01,C04,서울,대전,10:10:00,11:22:00,KTX,23700,72,train
trans_train_02865,C02,C05,수원,대구,8:46:00,10:40:00,KTX,30000,114,train
trans_train_02895,C01,C08,서울,경산,8:53:00,12:31:00,일반열차,21900,219,train
trans_train_02867,C10,C09,부산,밀양,5:37:00,6:27:00,일반열차,7000,50,train
trans_train_02868,C02,C03,수원,천안,9:23:00,9:55:00,일반열차,30000,32,train
trans_train_02869,C01,C04,서울,대전,17:12:00,18:11:00,KTX,23700,59,train
trans_train_02870,C02,C05,수원,대구,10:48:00,12:42:00,KTX,30000,114,train
trans_train_01835,C02,C08,수원,경산,9:23:00,12:31:00,일반열차,19300,188,train
trans_train_02921,C10,C09,부산,밀양,6:27:00,7:04:00,일반열차,7000,37,train
trans_train_02923,C01,C04,서울,대전,17:50:00,18:48:00,KTX,23700,58,train
trans_train_02874,C02,C05,수원,대구,12:06:00,14:05:00,KTX,30000,119,train
trans_train_02875,C03,C08,천안,경산,9:55:00,12:31:00,일반열차,15700,156,train
trans_train_01841,C10,C09,부산,밀양,6:42:00,7:26:00,일반열차,7000,44,train
trans_train_02942,C02,C05,수원,대구,16:41:00,18:34:00,KTX,30000,113,train
trans_train_02944,C04,C08,대전,경산,10:40:00,12:31:00,일반열차,11200,111,train
trans_train_02879,C10,C09,부산,밀양,6:54:00,7:46:00,일반열차,7000,53,train
trans_train_01848,C05,C08,대구,경산,12:22:00,12:31:00,일반열차,30000,9,train
trans_train_02970,C10,C09,부산,밀양,7:39:00,8:28:00,일반열차,7000,49,train
trans_train_02972,C10,C09,부산,밀양,8:21:00,9:07:00,일반열차,7000,46,train
trans_train_02883,C01,C02,서울,수원,9:15:00,9:45:00,일반열차,2600,31,train
trans_train_02998,C01,C03,서울,천안,9:15:00,10:14:00,일반열차,6100,60,train
trans_train_03000,C01,C04,서울,대전,21:11:00,22:16:00,KTX,23700,65,train
trans_train_02886,C02,C05,수원,대구,19:33:00,21:27:00,KTX,30000,114,train
trans_train_03020,C10,C09,부산,밀양,8:51:00,9:43:00,일반열차,7000,53,train
trans_train_02888,C01,C10,서울,부산,9:15:00,13:56:00,일반열차,28600,281,train
trans_train_02889,C02,C03,수원,천안,9:45:00,10:14:00,일반열차,30000,29,train
trans_train_02890,C01,C04,서울,대전,7:45:00,8:44:00,KTX,23700,59,train
trans_train_02891,C02,C05,수원,대구,20:23:00,22:21:00,KTX,30000,118,train
trans_train_01857,C10,C09,부산,밀양,9:12:00,9:49:00,일반열차,7000,37,train
trans_train_03019,C02,C10,수원,부산,9:45:00,13:56:00,일반열차,30000,251,train
trans_train_02894,C01,C04,서울,대전,12:15:00,13:19:00,KTX,23700,64,train
trans_train_03042,C02,C05,수원,대구,6:31:00,10:06:00,일반열차,30000,215,train
trans_train_02896,C10,C09,부산,밀양,10:32:00,11:21:00,일반열차,7000,50,train
trans_train_02897,C03,C10,천안,부산,10:14:00,13:56:00,일반열차,30000,222,train
trans_train_01864,C02,C05,수원,대구,6:50:00,9:51:00,일반열차,30000,181,train
trans_train_03040,C10,C09,부산,밀양,11:31:00,12:11:00,일반열차,7000,40,train
trans_train_02900,C04,C10,대전,부산,10:59:00,13:56:00,일반열차,30000,177,train
trans_train_03076,C10,C09,부산,밀양,11:52:00,12:32:00,일반열차,7000,40,train
trans_train_02902,C05,C10,대구,부산,12:45:00,13:56:00,일반열차,30000,71,train
trans_train_01874,C09,C10,밀양,부산,13:19:00,13:56:00,일반열차,30000,37,train
trans_train_03074,C01,C02,서울,수원,9:56:00,10:31:00,일반열차,2600,36,train
trans_train_02905,C01,C03,서울,천안,9:56:00,11:05:00,일반열차,6100,70,train
trans_train_03104,C01,C04,서울,대전,13:16:00,14:20:00,KTX,23700,64,train
trans_train_02907,C02,C05,수원,대구,7:13:00,10:39:00,일반열차,30000,207,train
trans_train_03102,C01,C08,서울,경산,9:56:00,14:20:00,일반열차,21900,265,train
trans_train_02909,C10,C09,부산,밀양,12:42:00,13:29:00,일반열차,7000,47,train
trans_train_03131,C01,C10,서울,부산,9:56:00,15:35:00,일반열차,28600,339,train
trans_train_02911,C02,C03,수원,천안,10:31:00,11:05:00,일반열차,30000,34,train
trans_train_02912,C01,C04,서울,대전,14:40:00,15:49:00,KTX,23700,69,train
trans_train_03158,C02,C05,수원,대구,7:34:00,10:33:00,일반열차,30000,179,train
trans_train_02914,C02,C08,수원,경산,10:31:00,14:20:00,일반열차,19300,229,train
trans_train_03184,C10,C09,부산,밀양,13:23:00,14:03:00,일반열차,7000,40,train
trans_train_02916,C02,C10,수원,부산,10:31:00,15:35:00,일반열차,30000,304,train
trans_train_02917,C01,C04,서울,대전,5:56:00,7:59:00,일반열차,10600,124,train
trans_train_02918,C02,C05,수원,대구,7:45:00,11:10:00,일반열차,30000,206,train
trans_train_02919,C03,C08,천안,경산,11:05:00,14:20:00,일반열차,15700,195,train
trans_train_01883,C10,C09,부산,밀양,13:36:00,14:22:00,일반열차,7000,46,train
trans_train_03130,C03,C10,천안,부산,11:05:00,15:35:00,일반열차,30000,270,train
trans_train_02922,C02,C05,수원,대구,8:34:00,12:02:00,일반열차,30000,208,train
trans_train_03211,C04,C08,대전,경산,12:05:00,14:20:00,일반열차,11200,136,train
trans_train_02924,C10,C09,부산,밀양,14:54:00,15:43:00,일반열차,7000,49,train
trans_train_01889,C04,C10,대전,부산,12:05:00,15:35:00,일반열차,30000,210,train
trans_train_03157,C05,C08,대구,경산,14:10:00,14:20:00,일반열차,30000,11,train
trans_train_02927,C10,C09,부산,밀양,15:08:00,15:48:00,일반열차,7000,40,train
trans_train_03233,C05,C10,대구,부산,14:10:00,15:35:00,일반열차,30000,85,train
trans_train_01895,C10,C09,부산,밀양,15:20:00,16:08:00,일반열차,7000,49,train
trans_train_03182,C08,C10,경산,부산,14:20:00,15:35:00,일반열차,30000,75,train
trans_train_02931,C09,C10,밀양,부산,14:56:00,15:35:00,일반열차,30000,39,train
trans_train_03261,C01,C02,서울,수원,10:26:00,11:00:00,일반열차,2600,35,train
trans_train_03210,C01,C03,서울,천안,10:26:00,11:34:00,일반열차,6100,69,train
trans_train_02934,C01,C04,서울,대전,6:20:00,8:05:00,일반열차,10600,105,train
trans_train_03304,C02,C03,수원,천안,11:00:00,11:34:00,일반열차,30000,34,train
trans_train_02936,C01,C04,서울,대전,6:38:00,8:39:00,일반열차,10600,121,train
trans_train_03348,C01,C04,서울,대전,7:04:00,8:51:00,일반열차,10600,108,train
trans_train_03379,C01,C02,서울,수원,11:04:00,11:34:00,일반열차,2600,31,train
trans_train_02939,C01,C03,서울,천안,11:04:00,12:06:00,일반열차,6100,63,train
trans_train_02940,C01,C04,서울,대전,7:13:00,9:14:00,일반열차,10600,122,train
trans_train_01901,C02,C05,수원,대구,9:23:00,12:22:00,일반열차,30000,179,train
trans_train_03231,C01,C08,서울,경산,11:04:00,14:39:00,일반열차,21900,216,train
trans_train_02943,C10,C09,부산,밀양,16:26:00,17:06:00,일반열차,7000,40,train
trans_train_03422,C01,C10,서울,부산,11:04:00,15:43:00,일반열차,28600,279,train
trans_train_02945,C02,C03,수원,천안,11:34:00,12:06:00,일반열차,30000,32,train
trans_train_02946,C01,C04,서울,대전,7:56:00,10:03:00,일반열차,10600,127,train
trans_train_01908,C02,C05,수원,대구,9:45:00,12:45:00,일반열차,30000,180,train
trans_train_03259,C02,C08,수원,경산,11:34:00,14:39:00,일반열차,19300,185,train
trans_train_02949,C10,C09,부산,밀양,16:46:00,17:35:00,일반열차,7000,49,train
trans_train_03449,C02,C10,수원,부산,11:34:00,15:43:00,일반열차,30000,249,train
trans_train_02951,C01,C04,서울,대전,8:53:00,10:40:00,일반열차,10600,108,train
trans_train_01917,C02,C05,수원,대구,10:31:00,14:10:00,일반열차,30000,219,train
trans_train_03287,C03,C08,천안,경산,12:06:00,14:39:00,일반열차,15700,153,train
trans_train_02954,C10,C09,부산,밀양,18:05:00,18:45:00,일반열차,7000,40,train
trans_train_00914,C03,C10,천안,부산,12:06:00,15:43:00,일반열차,30000,217,train
trans_train_02956,C02,C05,수원,대구,11:34:00,14:30:00,일반열차,30000,176,train
trans_train_03302,C04,C08,대전,경산,12:48:00,14:39:00,일반열차,11200,111,train
trans_train_02958,C10,C09,부산,밀양,18:19:00,19:08:00,일반열차,7000,50,train
trans_train_01026,C04,C10,대전,부산,12:48:00,15:43:00,일반열차,30000,175,train
trans_train_02960,C05,C08,대구,경산,14:30:00,14:39:00,일반열차,30000,9,train
trans_train_02961,C10,C09,부산,밀양,18:59:00,20:04:00,일반열차,7000,65,train
trans_train_01123,C05,C10,대구,부산,14:30:00,15:43:00,일반열차,30000,73,train
trans_train_02963,C10,C09,부산,밀양,19:25:00,20:02:00,일반열차,7000,37,train
trans_train_01224,C08,C10,경산,부산,14:39:00,15:43:00,일반열차,30000,64,train
trans_train_02965,C09,C10,밀양,부산,15:04:00,15:43:00,일반열차,30000,39,train
trans_train_02966,C01,C02,서울,수원,11:23:00,11:56:00,일반열차,2600,34,train
trans_train_02967,C01,C03,서울,천안,11:23:00,12:35:00,일반열차,6100,73,train
trans_train_02968,C01,C04,서울,대전,9:15:00,10:59:00,일반열차,10600,105,train
trans_train_02051,C02,C05,수원,대구,11:56:00,15:46:00,일반열차,30000,230,train
trans_train_03346,C01,C08,서울,경산,11:23:00,15:57:00,일반열차,21900,274,train
trans_train_02971,C10,C09,부산,밀양,20:01:00,20:53:00,일반열차,7000,52,train
trans_train_01309,C01,C10,서울,부산,11:23:00,17:21:00,일반열차,28600,358,train
trans_train_02973,C02,C03,수원,천안,11:56:00,12:35:00,일반열차,30000,39,train
trans_train_02974,C01,C04,서울,대전,9:56:00,12:05:00,일반열차,10600,129,train
